strike,lastPrice,impliedVolatility,openInterest,volume,time_to_maturity,option_type,yfinance.Ticker object <AAPL>,historical_volatility,yfinance.Ticker object <MSFT>,yfinance.Ticker object <GOOG>,yfinance.Ticker object <AMZN>,yfinance.Ticker object <TSLA>,yfinance.Ticker object <NVDA>,yfinance.Ticker object <META>,yfinance.Ticker object <PEP>,yfinance.Ticker object <NFLX>,yfinance.Ticker object <ADBE>,yfinance.Ticker object <AVGO>,yfinance.Ticker object <INTC>,yfinance.Ticker object <CMCSA>,yfinance.Ticker object <CSCO>,yfinance.Ticker object <COST>,yfinance.Ticker object <TMUS>,yfinance.Ticker object <TXN>,yfinance.Ticker object <QCOM>,yfinance.Ticker object <AMGN>,yfinance.Ticker object <HON>,yfinance.Ticker object <AMD>,yfinance.Ticker object <INTU>,yfinance.Ticker object <SBUX>,yfinance.Ticker object <AMAT>,yfinance.Ticker object <GILD>,yfinance.Ticker object <BKNG>,yfinance.Ticker object <ADP>,yfinance.Ticker object <MDLZ>,yfinance.Ticker object <ISRG>,yfinance.Ticker object <REGN>,yfinance.Ticker object <PDD>,yfinance.Ticker object <PYPL>,yfinance.Ticker object <MU>,yfinance.Ticker object <MRNA>,yfinance.Ticker object <FISV>,yfinance.Ticker object <KLAC>,yfinance.Ticker object <MAR>,yfinance.Ticker object <VRTX>,yfinance.Ticker object <LRCX>,yfinance.Ticker object <CTSH>,yfinance.Ticker object <CSX>,yfinance.Ticker object <ADI>,yfinance.Ticker object <SNPS>,yfinance.Ticker object <NXPI>,yfinance.Ticker object <ORLY>,yfinance.Ticker object <EA>,yfinance.Ticker object <IDXX>,yfinance.Ticker object <PANW>,yfinance.Ticker object <MNST>,yfinance.Ticker object <KDP>,yfinance.Ticker object <FTNT>,yfinance.Ticker object <AZN>,yfinance.Ticker object <ROST>,yfinance.Ticker object <CHTR>,yfinance.Ticker object <TEAM>,yfinance.Ticker object <CDNS>,yfinance.Ticker object <EXC>,yfinance.Ticker object <AEP>,yfinance.Ticker object <WDAY>,yfinance.Ticker object <MELI>,yfinance.Ticker object <DXCM>,yfinance.Ticker object <XEL>,yfinance.Ticker object <CRWD>,yfinance.Ticker object <PCAR>,yfinance.Ticker object <LCID>,yfinance.Ticker object <ALGN>,yfinance.Ticker object <ENPH>,yfinance.Ticker object <VRSK>,yfinance.Ticker object <ZS>,yfinance.Ticker object <DDOG>,yfinance.Ticker object <OKTA>,yfinance.Ticker object <BIDU>,yfinance.Ticker object <DOCU>,yfinance.Ticker object <BIIB>,yfinance.Ticker object <ANSS>,yfinance.Ticker object <MRVL>,yfinance.Ticker object <PAYC>,yfinance.Ticker object <ZS>,yfinance.Ticker object <JD>,yfinance.Ticker object <CTAS>,yfinance.Ticker object <PINS>,yfinance.Ticker object <EBAY>,yfinance.Ticker object <TTWO>,yfinance.Ticker object <CPRT>,yfinance.Ticker object <ODFL>,yfinance.Ticker object <BKR>,yfinance.Ticker object <NTES>,yfinance.Ticker object <CEG>,yfinance.Ticker object <FAST>,yfinance.Ticker object <MTCH>
730.0,170.77,1.0000000000000003e-05,0.0,4.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735.0,167.1,1.0000000000000003e-05,0.0,1.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740.0,168.48,1.0000000000000003e-05,0.0,3.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745.0,160.45,1.0000000000000003e-05,0.0,2.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750.0,155.09,1.0000000000000003e-05,0.0,3.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755.0,146.71,1.0000000000000003e-05,0.0,30.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760.0,149.66,1.0000000000000003e-05,0.0,3.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765.0,140.5,1.0000000000000003e-05,0.0,1.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770.0,133.45,1.0000000000000003e-05,0.0,1.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775.0,127.51,1.0000000000000003e-05,0.0,11.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780.0,122.3,1.0000000000000003e-05,0.0,1.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785.0,139.85,1.0000000000000003e-05,0.0,2.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790.0,115.15,1.0000000000000003e-05,0.0,1.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795.0,115.18,1.0000000000000003e-05,0.0,2.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800.0,108.8,1.0000000000000003e-05,0.0,66.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805.0,107.15,1.0000000000000003e-05,0.0,9.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810.0,99.65,1.0000000000000003e-05,0.0,27.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815.0,97.55,1.0000000000000003e-05,0.0,8.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820.0,93.04,1.0000000000000003e-05,0.0,26.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825.0,83.92,1.0000000000000003e-05,0.0,1.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830.0,80.55,1.0000000000000003e-05,0.0,2.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835.0,78.54,1.0000000000000003e-05,0.0,2.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840.0,71.94,1.0000000000000003e-05,0.0,5.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845.0,64.1,1.0000000000000003e-05,0.0,30.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850.0,63.84,1.0000000000000003e-05,0.0,18.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855.0,58.0,1.0000000000000003e-05,0.0,3.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860.0,50.96,1.0000000000000003e-05,0.0,14.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865.0,51.33,1.0000000000000003e-05,0.0,3.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870.0,49.4,1.0000000000000003e-05,0.0,27.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875.0,43.04,1.0000000000000003e-05,0.0,14.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880.0,41.27,1.0000000000000003e-05,0.0,87.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885.0,36.25,1.0000000000000003e-05,0.0,7.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890.0,34.32,1.0000000000000003e-05,0.0,66.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895.0,29.53,1.0000000000000003e-05,0.0,87.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,28.0,1.0000000000000003e-05,0.0,619.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902.5,25.5,1.0000000000000003e-05,0.0,62.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905.0,25.69,1.0000000000000003e-05,0.0,101.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907.5,23.92,1.0000000000000003e-05,0.0,91.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910.0,22.7,0.0039162109375,0.0,568.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912.5,18.5,0.007822421875,0.0,25.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915.0,19.76,0.007822421875,0.0,163.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917.5,19.1,0.007822421875,0.0,10.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920.0,18.0,0.015634843750000002,0.0,748.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922.5,16.05,0.015634843750000002,0.0,663.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925.0,15.53,0.015634843750000002,0.0,465.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.5,14.83,0.015634843750000002,0.0,10.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930.0,14.03,0.0312596875,0.0,554.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935.0,12.43,0.0312596875,0.0,217.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940.0,11.0,0.0312596875,0.0,208.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945.0,9.5,0.0312596875,0.0,124.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950.0,8.47,0.0312596875,0.0,1886.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955.0,7.44,0.062509375,0.0,187.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960.0,6.25,0.062509375,0.0,635.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965.0,5.79,0.062509375,0.0,219.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970.0,4.91,0.062509375,0.0,234.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975.0,4.46,0.062509375,0.0,225.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980.0,3.9,0.062509375,0.0,210.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985.0,3.36,0.062509375,0.0,58.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990.0,3.03,0.062509375,0.0,84.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995.0,2.72,0.062509375,0.0,554.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000.0,2.1,0.062509375,0.0,3437.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010.0,1.77,0.12500875,0.0,392.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020.0,1.4,0.12500875,0.0,218.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030.0,1.0,0.12500875,0.0,22.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040.0,0.9,0.12500875,0.0,5.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050.0,0.77,0.12500875,0.0,140.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060.0,0.54,0.12500875,0.0,19.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070.0,0.5,0.12500875,0.0,8.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080.0,0.4,0.12500875,0.0,1.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090.0,0.25,0.12500875,0.0,2.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100.0,0.31,0.12500875,0.0,267.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110.0,0.11,0.12500875,0.0,53.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120.0,0.42,0.12500875,0.0,2.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.0,0.25,0.2500075,0.0,2.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.0,0.27,0.2500075,0.0,2.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.0,0.18,0.2500075,0.0,2.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.0,0.53,0.2500075,0.0,2.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170.0,0.15,0.2500075,0.0,1.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180.0,0.14,0.2500075,0.0,42.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190.0,0.13,0.2500075,0.0,61.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200.0,0.09,0.2500075,0.0,190.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210.0,0.01,0.2500075,0.0,1.0,0.049315068493150684,1,,0.2605402563413577,,,,,,,,yfinance.Ticker object <NFLX>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
